20,1,0,47,45,190,47,0,19,2.0,841,0.0,0,0.0,0.1875,0,0,41.05,23,5.75,2,_824
4,1,0,5,4,6,4,1,4,2.0,4,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,2,_40
2,1,0,3,2,1,3,0,2,2.0,2,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,2,_40
13,1,0,17,38,72,13,7,2,1.008333333,644,0.0,2,0.0,0.208333333,0,0,47.76923077,33,5.0769,1,_688
9,2,4,16,56,24,6,11,3,1.0625,601,0.3,3,0.428571429,0.174603175,0,0,63.55555556,1,0.8889,2,_688
27,1,0,21,69,351,17,5,25,1.038461538,1201,0.375,0,0.0,0.200617284,0,0,43.18518519,25,5.7778,2,_184
22,1,3,24,47,231,19,9,18,1.0,322,0.0,1,0.0,0.227272727,0,0,13.59090909,5,1.6818,2,_184
7,1,2,19,8,0,19,0,5,0.583333333,41,1.0,0,0.0,0.5,0,0,4.571428571,1,0.7143,1,_272
4,1,0,21,5,0,21,0,4,0.666666667,28,1.0,0,0.0,0.5,0,0,5.25,1,0.75,1,_272
7,1,0,9,10,0,9,1,2,0.625,64,1.0,1,0.0,0.428571429,0,0,7.571428571,2,1.1429,1,_272
2,1,2,8,4,1,7,1,2,1.0,11,1.0,1,0.0,0.666666667,0,0,4.0,1,0.5,1,_88
7,1,0,10,23,19,6,4,7,1.083333333,216,1.0,0,0.0,0.28571428600000004,0,0,29.28571429,85,25.1429,1,_320
7,1,0,8,29,0,2,6,0,0.0,248,1.0,0,0.0,0.404761905,0,0,34.28571429,3,2.2857,1,_768
3,6,0,3,23,1,0,3,1,0.5,229,1.0,1,0.997019374,1.0,1,3,72.33333333,1,0.6667,1,_840
4,6,0,2,21,0,0,2,2,0.571428571,264,1.0,0,0.997019374,1.0,2,4,63.25,6,2.0,2,_840
86,2,0,9,97,3649,0,9,84,2.0,709,0.0,0,0.105263158,0.05620155,1,1,7.244186047,3,1.0233,2,_56
2,1,0,3,2,1,3,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,2,_488
2,1,0,3,2,1,3,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,2,_488
4,1,0,1,4,6,1,1,4,2.0,4,0.0,0,0.0,1.0,0,0,0.0,1,1.0,2,_416
2,1,0,4,2,1,4,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,2,_136
